GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s�) , ACCELEROMETER Y (m/s�), ACCELEROMETER Z (m/s�), GRAVITY X (m/s�), GRAVITY Y (m/s�), GRAVITY Z (m/s�), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (μT), MAGNETIC FIELD Y (μT), MAGNETIC FIELD Z (μT), ORIENTATION (Yaw) (°), ORIENTATION (Pitch) (°), ORIENTATION (Roll ) (°),VEHICLE ACCEL X (m/s2),VEHICLE ACCEL Y (m/s2),VEHICLE ACCEL Z (m/s2),VEHICLE GYRO X (rad/s),VEHICLE GYRO Y (rad/s),VEHICLE GYRO Z (rad/s),EST Q W,EST Q X,EST Q Y,EST Q Z,ORIENTATION INITIALIZED
52.402668,-1.571819,163.27,11.81,2,343.9,25 / 27,4700721,2019-09-08 11:26:07:345,0.5985,0.4063,9.7241,0.0152,0.0235,9.8065,-0.1464,0.022,0.0165,-5.69,-33.5,-4.06,214.79,-80.21,-175.41,0.4063,-0.5984999999999999,9.7241,0.021999999999999978,0.1464,0.0165,0.38862780104787636,-0.024900823886495813,0.016172478006351392,0.9209163003105113,True
52.402668,-1.571819,163.27,11.81,2,343.9,25 / 27,4700822,2019-09-08 11:26:07:446,-0.4435,0.6645,9.5092,-0.0131,-0.0397,9.8066,0.0823,0.0033,-0.0033,-6.25,-33.31,-4.56,212.15,-80.16,-175.73,0.6644999999999999,0.4435000000000001,9.5092,0.003300000000000018,-0.08229999999999998,-0.0033,0.3888790446869912,-0.02344269262632696,0.020049022448928863,0.9207722657989885,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4700921,2019-09-08 11:26:07:545,-0.0607,0.3818,9.9651,-0.0061,-0.02,9.8066,0.0975,0.0243,-0.0731,-5.5,-33.37,-4.5,210.62,-80.4,-175.02,0.3818,0.06070000000000009,9.9651,0.024300000000000016,-0.0975,-0.0731,0.39229638122294225,-0.02269007274142714,0.024721737312993593,0.9192266018684403,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701022,2019-09-08 11:26:07:646,0.2804,0.3283,9.6657,0.0003,-0.0047,9.8066,-0.0186,0.0146,0.0066,-6.0,-33.44,-5.5,212.7,-80.41,-175.4,0.32830000000000004,-0.2803999999999999,9.6657,0.014599999999999995,0.018600000000000002,0.0066,0.391955330229117,-0.023605489720608656,0.023937945787217703,0.9193697703924806,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701121,2019-09-08 11:26:07:745,-0.7759,0.0142,9.4765,0.0118,-0.001,9.8066,0.0086,0.0549,-0.0631,-5.44,-33.81,-5.0,208.14,-80.37,-174.83,0.014199999999999935,0.7759,9.4765,0.054900000000000004,-0.00859999999999999,-0.0631,0.3947762431979737,-0.02615264444094766,0.025146954060713975,0.9180606666755243,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701221,2019-09-08 11:26:07:845,0.4292,0.65,9.1896,0.0073,-0.008,9.8066,-0.1192,0.0072,0.0008,-5.75,-33.37,-4.62,213.03,-80.43,-174.91,0.6500000000000001,-0.4291999999999999,9.1896,0.00719999999999997,0.1192,0.0007999999999999999,0.3945691708951637,-0.02859058114278236,0.019721354708920943,0.9182095709681237,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701322,2019-09-08 11:26:07:946,-0.2572,-1.9507,9.4283,-0.0073,-0.0294,9.8066,-0.037,0.0317,-0.0476,-5.81,-34.19,-4.06,215.8,-80.55,-173.81,-1.9507,0.25719999999999954,9.4283,0.0317,0.037,-0.0476,0.3967122143087259,-0.031020088366607294,0.017939801087994,0.9172433355838127,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701422,2019-09-08 11:26:08:046,-0.3095,0.6231,9.602,0.0082,0.0112,9.8066,-0.0319,-0.0523,0.0572,-5.62,-33.87,-5.25,213.4,-80.59,-173.98,0.6231,0.3095000000000001,9.602,-0.0523,0.031899999999999984,0.0572,0.39408332669267754,-0.029146919266302026,0.015508838381524111,0.9184814993521492,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701522,2019-09-08 11:26:08:146,0.3841,-0.4453,10.4389,0.0142,0.0044,9.8066,0.0048,-0.0396,0.0105,-5.94,-34.0,-4.87,213.89,-80.52,-173.0,-0.4452999999999999,-0.3841000000000001,10.4389,-0.039599999999999996,-0.004800000000000002,0.0105,0.39364753816835063,-0.027121941645281245,0.014643611907275887,0.9187445676605093,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701621,2019-09-08 11:26:08:245,-0.249,0.1638,10.001,0.0029,0.006,9.8066,0.0122,-0.0587,0.0628,-5.69,-34.0,-4.19,216.5,-80.61,-172.81,0.16379999999999997,0.24900000000000005,10.001,-0.0587,-0.01220000000000001,0.0628,0.39084973895854835,-0.024153814162176636,0.014031827102769106,0.9200305335398449,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701721,2019-09-08 11:26:08:345,0.3294,-0.4021,9.577,0.0212,0.0122,9.8066,-0.0573,-0.012,-0.0207,-6.25,-34.0,-5.19,214.55,-80.57,-172.05,-0.4021,-0.32940000000000014,9.577,-0.01200000000000001,0.05729999999999999,-0.0207,0.39174738116702384,-0.02465262910139947,0.010835129445916166,0.9196786597486415,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701822,2019-09-08 11:26:08:446,-1.2111,-0.3294,9.7747,0.02,0.0398,9.8065,-0.121,0.0107,-0.0135,-6.06,-33.94,-4.44,217.06,-80.65,-171.97,-0.3294000000000003,1.2111,9.7747,0.010699999999999973,0.121,-0.0135,0.3922110124995431,-0.027789685058863582,0.005337571335714719,0.9194399194132526,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4701922,2019-09-08 11:26:08:546,-0.0119,-0.6161,10.1204,-0.0116,-0.048,9.8065,0.292,-0.0141,0.0658,-6.31,-33.87,-5.44,214.61,-80.65,-172.16,-0.6160999999999999,0.01189999999999991,10.1204,-0.014099999999999974,-0.2919999999999999,0.0658,0.38956184472470534,-0.02144094024984587,0.018209142077022372,0.9205706286650177,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4702021,2019-09-08 11:26:08:645,-0.3221,-0.1986,9.6757,0.0189,0.0248,9.8065,-0.1985,0.0406,0.0099,-5.75,-33.81,-5.19,215.15,-80.59,-171.12,-0.19860000000000005,0.32209999999999994,9.675699999999999,0.040599999999999956,0.1985,0.0099,0.3888488899870267,-0.02714399720376191,0.009778737796337573,0.9208496731056433,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4702121,2019-09-08 11:26:08:745,0.9767,-0.0628,9.6932,0.0197,0.0176,9.8066,-0.063,-0.0182,0.05,-6.44,-34.12,-4.37,217.69,-80.55,-170.57,-0.0627999999999998,-0.9767000000000001,9.6932,-0.01820000000000001,0.063,0.05,0.38647465976680057,-0.027203791958511473,0.0063597971853132556,0.9218768052407955,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4702221,2019-09-08 11:26:08:845,-0.45,-0.5832,10.1989,-0.025,-0.0511,9.8064,0.1532,-0.0177,0.026,-6.25,-33.56,-5.12,215.43,-80.43,-170.23,-0.5832,0.4499999999999999,10.1989,-0.017699999999999966,-0.1532,0.026,0.3854860854723726,-0.023537997237153777,0.012840038891837699,0.9223240070574474,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4702322,2019-09-08 11:26:08:946,1.0318,1.6274,9.3089,-0.0306,-0.0469,9.8064,0.139,-0.0357,0.0133,-6.12,-33.44,-5.19,216.71,-80.84,-170.0,1.6274000000000002,-1.0318,9.3089,-0.03569999999999998,-0.139,0.0133,0.3850389134308268,-0.018736379902134174,0.018699723909421758,0.9225206249932207,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4702422,2019-09-08 11:26:09:046,-0.0217,-1.2321,9.6447,-0.007,-0.0115,9.8065,-0.1209,-0.0172,-0.0242,-6.06,-33.75,-5.44,216.19,-80.91,-170.27,-1.2321,0.02169999999999983,9.6447,-0.017200000000000014,0.12089999999999998,-0.0242,0.3860623137794663,-0.02040502808756152,0.012285978511226429,0.9221651584396434,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4702521,2019-09-08 11:26:09:145,0.1585,-1.0474,9.2395,-0.0136,-0.0083,9.8066,-0.1069,0.0306,-0.0205,-6.37,-33.81,-5.37,216.34,-81.18,-170.79,-1.0474,-0.15850000000000014,9.2395,0.03059999999999999,0.1069,-0.0205,0.386876068967463,-0.02388613699162235,0.007542090722617725,0.9217914496172288,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4702621,2019-09-08 11:26:09:245,0.4442,0.1462,10.4629,-0.0031,-0.0031,9.8066,0.1794,0.0126,0.0021,-6.12,-33.75,-5.37,215.97,-81.27,-171.6,0.1462000000000001,-0.44420000000000004,10.4629,0.012600000000000028,-0.1794,0.0021,0.38697789398152665,-0.020866462382710435,0.01583535507546873,0.9217168447234146,True
52.402668,-1.571819,163.27,11.81,2,343.9,26 / 28,4702722,2019-09-08 11:26:09:346,-0.586,1.0604,9.6777,0.0066,0.0114,9.8066,0.0711,0.0715,-0.0802,-6.12,-33.62,-5.62,213.27,-81.12,-172.14,1.0604,0.5860000000000001,9.6777,0.07150000000000001,-0.07109999999999998,-0.0802,0.39071870587559643,-0.02288278134124064,0.020522821812190138,0.9199967853106081,True
52.402668,-1.571819,163.27,11.81,2,343.9,25 / 26,4702821,2019-09-08 11:26:09:445,0.0613,-0.2534,9.2494,-0.0239,-0.0323,9.8065,0.0978,-0.0333,-0.0306,-6.5,-33.5,-5.12,215.36,-81.1,-172.85,-0.2534,-0.06130000000000002,9.2494,-0.03329999999999999,-0.0978,-0.030600000000000002,0.39226025074720666,-0.01951408833868547,0.023973622795686645,0.9193347385202513,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4702922,2019-09-08 11:26:09:546,-0.2295,-0.8027,9.5345,-0.0256,-0.0251,9.8065,0.0331,0.0232,-0.0547,-5.94,-33.62,-5.25,215.03,-81.44,-173.54,-0.8027,0.22949999999999987,9.534499999999998,0.023200000000000005,-0.03309999999999999,-0.0547,0.39481682287824316,-0.02013724979689352,0.025470798673702198,0.9181859321280584,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703021,2019-09-08 11:26:09:645,-0.4512,-1.6985,9.8115,-0.0185,-0.0096,9.8066,-0.0497,-0.0248,-0.0238,-6.69,-33.19,-5.56,216.97,-81.61,-174.35,-1.6985000000000001,0.4511999999999998,9.8115,-0.02480000000000001,0.049699999999999994,-0.0238,0.39589819653397174,-0.02028393340969,0.022108829706965052,0.9178041074627898,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703122,2019-09-08 11:26:09:746,-0.2631,-0.3979,9.7224,-0.0134,-0.0067,9.8066,-0.0183,-0.0117,-0.01,-5.94,-33.81,-5.69,212.02,-81.81,-175.57,-0.39790000000000003,0.26309999999999995,9.7224,-0.011700000000000002,0.018299999999999997,-0.01,0.3963654285012084,-0.020219732599741618,0.020695521538346095,0.9176368044552836,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703222,2019-09-08 11:26:09:846,-0.6032,-0.1758,9.5197,0.0021,0.0074,9.8066,0.0049,-0.0269,0.0339,-6.12,-33.5,-5.31,214.5,-81.76,-175.85,-0.1758000000000001,0.6032,9.5197,-0.0269,-0.004900000000000002,0.0339,0.3948492921951729,-0.019015913865091792,0.02020175373738752,0.9183269138050896,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703321,2019-09-08 11:26:09:945,0.0477,-0.4696,9.6649,0.0102,0.0006,9.8066,-0.0764,-0.0102,0.0276,-5.87,-33.5,-5.12,214.87,-81.8,-175.38,-0.46959999999999996,-0.0477000000000001,9.6649,-0.010200000000000008,0.0764,0.0276,0.3935379141129409,-0.020039321089948704,0.016231206980776947,0.9189466163416876,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703422,2019-09-08 11:26:10:046,0.6369,-0.9688,9.6378,0.0081,-0.0144,9.8066,-0.0142,0.062,-0.001,-6.0,-33.37,-6.19,213.09,-81.92,-174.77,-0.9687999999999999,-0.6369000000000002,9.6378,0.06199999999999999,0.014200000000000008,-0.001,0.3935314495840349,-0.023132778491720414,0.016270729208047358,0.9188760178166474,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703521,2019-09-08 11:26:10:145,-0.7436,0.2139,9.6228,0.0011,-0.0142,9.8066,0.0271,-0.0225,0.0172,-6.06,-33.19,-5.81,213.94,-82.05,-173.79,0.21389999999999992,0.7436,9.6228,-0.022499999999999992,-0.027099999999999996,0.0172,0.39280128021865823,-0.02171113951981757,0.01698282004424305,0.919210185160434,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703622,2019-09-08 11:26:10:246,-0.5303,-1.0479,10.2583,0.0151,0.0207,9.8066,-0.123,0.0328,-0.0033,-6.44,-32.75,-6.25,214.34,-82.13,-173.38,-1.0479,0.5302999999999998,10.2583,0.03279999999999999,0.12300000000000001,-0.0033,0.3927944806282755,-0.02586741058299904,0.011531041231469571,0.9191900827064073,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703722,2019-09-08 11:26:10:346,-1.0987,-1.1193,9.7526,0.0157,0.0135,9.8066,-0.1,-0.0051,0.0041,-5.75,-33.06,-5.75,214.28,-81.98,-173.12,-1.1193000000000002,1.0987,9.7526,-0.005100000000000028,0.1,0.0041,0.39248197672590607,-0.0279070889273412,0.006530087668729097,0.9193130317187751,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703823,2019-09-08 11:26:10:447,0.2438,-0.3044,10.9206,0.0213,0.0324,9.8065,0.0539,-0.0149,-0.0004,-6.44,-33.19,-5.37,216.3,-81.64,-172.79,-0.30439999999999995,-0.24380000000000004,10.9206,-0.014899999999999986,-0.0539,-0.00039999999999999996,0.3925868230665083,-0.026072383859226753,0.00848768265389126,0.9193061385619102,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4703921,2019-09-08 11:26:10:545,0.5731,1.58,10.2267,0.0311,0.0373,9.8065,0.0711,0.0377,-0.0202,-5.94,-33.94,-5.75,213.48,-81.51,-172.7,1.58,-0.5730999999999997,10.2267,0.037700000000000004,-0.07109999999999998,-0.0202,0.39356532434447294,-0.026097479931048998,0.01249174522497663,0.9188412340095066,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4704022,2019-09-08 11:26:10:646,-0.2446,-0.9684,8.7232,-0.0176,-0.0717,9.8063,-0.1677,0.096,-0.1051,-6.12,-33.75,-6.0,213.67,-81.58,-172.58,-0.9684000000000001,0.24459999999999982,8.7232,0.09599999999999997,0.1677,-0.1051,0.39814829726429174,-0.034037039921609204,0.006098454069924002,0.9166690908702425,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4704122,2019-09-08 11:26:10:746,-0.1894,-0.2636,9.6499,-0.0196,-0.0274,9.8066,-0.0936,-0.0097,-0.0113,-6.25,-33.62,-6.56,213.28,-82.24,-171.66,-0.2636,0.18939999999999996,9.6499,-0.009700000000000014,0.09359999999999999,-0.0113,0.39851145274666633,-0.035439933362247315,0.0014204037842406715,0.916477285919357,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4704222,2019-09-08 11:26:10:846,-0.4471,-0.8883,9.4705,-0.0146,-0.0209,9.8065,0.1611,0.0048,-0.0176,-5.56,-32.81,-6.25,215.83,-82.21,-171.39,-0.8883,0.4470999999999998,9.4705,0.0048000000000000265,-0.1611,-0.0176,0.39960084678856406,-0.03258016124533286,0.008520378361785345,0.9160704664444013,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4704321,2019-09-08 11:26:10:945,0.5109,0.8927,10.4321,-0.0048,-0.0253,9.8065,0.1846,-0.0245,0.0255,-5.81,-32.94,-5.56,215.8,-82.12,-171.22,0.8927,-0.5108999999999998,10.4321,-0.024499999999999994,-0.1846,0.025499999999999995,0.3987364484698049,-0.02756369561319877,0.01637963381508079,0.9165048799334969,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4704421,2019-09-08 11:26:11:045,-0.2727,1.0956,9.816,0.026,0.0348,9.8065,-0.1836,-0.0744,0.0853,-6.37,-33.69,-5.69,214.52,-81.56,-171.25,1.0956,0.27270000000000016,9.816,-0.07440000000000005,0.18359999999999999,0.0853,0.3946091821600454,-0.027641040515674974,0.00672970766819178,0.9184085568356231,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4704521,2019-09-08 11:26:11:145,0.8051,-0.7664,9.4976,0.0217,-0.005,9.8066,-0.1681,0.005,-0.0426,-6.25,-33.87,-5.06,217.7,-81.54,-169.64,-0.7663999999999999,-0.8051000000000001,9.4976,0.004999999999999977,0.1681,-0.0426,0.39632916837391474,-0.030993493639301956,-0.0013026191411817179,0.9175842723322173,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4704621,2019-09-08 11:26:11:245,1.0644,0.8777,9.9939,0.0211,0.0109,9.8065,-0.0576,-0.0177,0.0239,-6.69,-33.69,-5.5,222.63,-81.63,-169.1,0.8777000000000003,-1.0644,9.9939,-0.01770000000000001,0.05759999999999999,0.023899999999999998,0.395146305282299,-0.03090846537035608,-0.004238103140185913,0.9180882869702516,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4704721,2019-09-08 11:26:11:345,0.2671,0.0181,10.0286,0.0099,0.0111,9.8066,-0.0853,-0.0215,-0.0018,-6.44,-33.56,-5.94,216.46,-81.54,-168.25,0.018100000000000047,-0.2671,10.0286,-0.021500000000000012,0.08529999999999999,-0.0018,0.3950938429915333,-0.031454770764652924,-0.008661285538123219,0.91806123693311,True
52.403618,-1.572257,164.38,12.77,2,343.55,25 / 26,4704822,2019-09-08 11:26:11:446,-0.3563,0.2677,10.1807,0.0218,0.019,9.8065,-0.0237,-0.0071,-0.0027,-7.25,-33.56,-5.31,223.34,-81.52,-167.74,0.2676999999999999,0.35630000000000006,10.1807,-0.007100000000000006,0.0237,-0.0027,0.3951773394870209,-0.031552227144240566,-0.009842762896622361,0.9180100475140558,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4704921,2019-09-08 11:26:11:545,0.0792,-0.1657,9.6228,0.0018,-0.0039,9.8066,-0.0252,-0.0128,0.0169,-6.56,-33.19,-5.12,224.41,-81.55,-167.0,-0.1657,-0.07920000000000003,9.6228,-0.012800000000000004,0.0252,0.0169,0.3943673080134394,-0.03136829836584258,-0.011281728762506944,0.9183480706268151,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4705022,2019-09-08 11:26:11:646,1.1297,0.9279,9.5482,0.0024,-0.0031,9.8066,-0.1231,-0.0053,-0.0412,-6.62,-33.0,-5.69,222.28,-81.51,-166.49,0.9279000000000001,-1.1296999999999997,9.5482,-0.00530000000000002,0.12309999999999999,-0.0412,0.39608265925733904,-0.03307547509738881,-0.017054706394642776,0.9174604498137832,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4705122,2019-09-08 11:26:11:746,0.6739,0.591,9.5721,-0.0034,-0.0005,9.8066,-0.0583,-0.0074,-0.0041,-6.62,-33.19,-5.75,222.46,-81.61,-166.5,0.5910000000000001,-0.6738999999999999,9.5721,-0.007400000000000011,0.05829999999999999,-0.0041,0.3961747407704873,-0.033553221849587325,-0.01979226562353113,0.9173483647450609,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4705222,2019-09-08 11:26:11:846,0.5593,1.7789,10.1497,0.0042,0.019,9.8066,-0.0511,-0.0141,-0.029,-6.37,-33.81,-5.81,217.86,-81.66,-166.43,1.7789000000000001,-0.5592999999999996,10.1497,-0.014100000000000008,0.05109999999999999,-0.029000000000000005,0.39740896654949565,-0.0334816814024077,-0.0220900653308508,0.9167644841125818,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4705321,2019-09-08 11:26:11:945,0.0154,-0.7034,10.7869,0.0136,0.0231,9.8066,-0.059,-0.0213,-0.0183,-6.75,-33.75,-5.94,221.64,-81.54,-166.84,-0.7034,-0.015400000000000136,10.7869,-0.021300000000000006,0.05899999999999998,-0.018299999999999997,0.3981202662241704,-0.033601674073692564,-0.025314750739744922,0.9163680180560787,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4705421,2019-09-08 11:26:12:045,-0.4176,0.2858,9.9698,-0.014,-0.0073,9.8066,-0.0235,-0.0174,-0.0063,-6.69,-33.31,-5.75,221.94,-81.51,-166.99,0.28579999999999994,0.4176,9.9698,-0.0174,0.023499999999999997,-0.0063,0.39834544804879773,-0.03321511810542331,-0.02657828431648909,0.916248467802723,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4705521,2019-09-08 11:26:12:145,0.5664,0.3316,10.0687,-0.0072,-0.0101,9.8066,0.0861,-0.023,-0.0041,-6.87,-33.06,-5.44,224.24,-81.56,-167.26,0.3316000000000001,-0.5663999999999999,10.0687,-0.022999999999999993,-0.0861,-0.0041,0.3986492738161271,-0.030178648482600223,-0.023035403259535955,0.9163172899483611,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4705621,2019-09-08 11:26:12:245,-0.4342,0.5053,10.1668,0.0048,0.021,9.8066,-0.0443,-0.0567,0.0317,-7.06,-33.69,-5.19,222.6,-81.37,-168.38,0.5052999999999999,0.43420000000000003,10.1668,-0.05670000000000001,0.04429999999999999,0.0317,0.39705990028100485,-0.02844989989606818,-0.025921810482539293,0.9169853316853273,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4705721,2019-09-08 11:26:12:345,-0.0187,-1.0072,9.459,-0.0178,-0.0122,9.8066,0.031,-0.0389,0.0257,-6.75,-33.31,-5.31,223.14,-81.43,-168.51,-1.0072,0.018699999999999828,9.459,-0.03889999999999999,-0.031000000000000007,0.0257,0.39587534359219084,-0.02611115166296212,-0.02541972105895664,0.9175809271535038,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 27,4705821,2019-09-08 11:26:12:445,-0.0281,0.7643,10.1863,0.0048,0.0436,9.8065,-0.0879,-0.0188,-0.0218,-6.25,-34.12,-5.06,217.95,-81.45,-168.99,0.7643,0.02810000000000007,10.1863,-0.01880000000000001,0.0879,-0.0218,0.3967354378901555,-0.026795464750153757,-0.029585047076896895,0.9170647307471745,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4705921,2019-09-08 11:26:12:545,1.0613,-0.5849,10.2217,-0.0046,0.0308,9.8065,-0.0493,-0.0986,0.0392,-5.87,-33.87,-5.37,217.42,-81.5,-169.96,-0.5848999999999998,-1.0613,10.2217,-0.0986,0.04929999999999999,0.0392,0.3947306075923068,-0.02305349173255963,-0.033874242702390124,0.9178827918803604,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4706021,2019-09-08 11:26:12:645,-1.4165,2.2307,8.1084,-0.0352,0.0049,9.8065,-0.0978,-0.029,0.0338,-6.44,-33.37,-4.87,216.48,-81.35,-171.75,2.2307,1.4165000000000005,8.1084,-0.02900000000000002,0.0978,0.0338,0.3930039162822274,-0.02375240804231728,-0.037993063392480375,0.9184444850033552,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4706121,2019-09-08 11:26:12:745,-1.6594,-0.526,8.7076,-0.0223,-0.017,9.8066,-0.1947,-0.0274,-0.0012,-6.69,-33.12,-4.87,219.88,-81.25,-172.83,-0.5260000000000004,1.6594,8.7076,-0.027400000000000035,0.1947,-0.0012,0.3927349111266264,-0.026694269123200765,-0.04722022540071164,0.918050628174419,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4706222,2019-09-08 11:26:12:846,-1.3657,3.2541,10.3122,0.0284,0.0424,9.8064,0.1025,-0.2401,0.1506,-6.19,-33.25,-4.69,214.54,-80.9,-173.64,3.2541,1.3657000000000004,10.3122,-0.2401,-0.10250000000000005,0.1506,0.385280339316177,-0.013847595682563111,-0.046023056574251126,0.9215471678073712,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4706321,2019-09-08 11:26:12:945,0.4816,-2.0921,10.7442,-0.021,-0.0117,9.8066,-0.0049,-0.216,0.0609,-6.94,-33.19,-4.81,219.94,-81.01,-172.11,-2.0920999999999994,-0.48160000000000036,10.7442,-0.216,0.00489999999999996,0.0609,0.38197463939947723,-0.0043143733503899296,-0.05059578936326789,0.9227766940798521,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4706421,2019-09-08 11:26:13:045,0.0593,0.5927,10.4552,0.0401,0.0712,9.8062,-0.1773,-0.0314,0.0227,-6.44,-33.19,-4.62,216.6,-81.12,-170.94,0.5927,-0.059299999999999964,10.4552,-0.031400000000000025,0.1773,0.0227,0.38080519600317625,-0.006227370774054224,-0.05897460700546348,0.9227516557984473,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4706521,2019-09-08 11:26:13:145,0.424,0.2623,10.0681,0.0447,0.0578,9.8063,-0.1591,-0.0249,0.0307,-7.19,-32.81,-4.81,221.13,-81.02,-170.35,0.2623,-0.42399999999999993,10.068099999999998,-0.02490000000000002,0.15909999999999996,0.030700000000000005,0.37926863924498944,-0.008049007029830113,-0.06644516465897611,0.9228626944808905,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4706621,2019-09-08 11:26:13:245,0.0536,-0.5388,9.6635,0.0011,-0.0363,9.8065,0.0574,-0.0006,-0.0305,-7.19,-33.12,-5.0,221.01,-80.61,-169.43,-0.5388,-0.05360000000000012,9.6635,-0.0005999999999999894,-0.0574,-0.0305,0.3806963899917757,-0.006856579872334486,-0.06366289153133368,0.9224805050523041,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4706721,2019-09-08 11:26:13:345,-0.2166,-0.132,9.9176,-0.018,-0.0382,9.8065,0.1297,-0.0699,0.0098,-7.19,-32.56,-4.81,222.71,-80.91,-167.69,-0.13200000000000003,0.21659999999999996,9.9176,-0.06989999999999999,-0.12970000000000004,0.0098,0.38005669511211093,-0.001277328303213721,-0.05875919343268838,0.9230940548611534,True
52.403618,-1.572257,164.38,12.77,2,343.55,27 / 28,4706822,2019-09-08 11:26:13:446,-0.2568,-0.6772,9.4627,0.0038,0.0101,9.8066,-0.2636,0.0025,-0.0052,-6.81,-33.19,-6.37,221.11,-81.11,-167.19,-0.6772,0.2567999999999998,9.4627,0.0024999999999999745,0.2636,-0.0052,0.38025026391046396,-0.006570311683303959,-0.0708279736826986,0.9221442218787741,True
52.403618,-1.572257,164.38,12.77,2,343.55,26 / 28,4706921,2019-09-08 11:26:13:545,0.1534,-0.3697,9.6785,-0.0015,0.0238,9.8066,-0.1518,0.0339,-0.0269,-6.69,-33.25,-6.0,220.95,-81.23,-167.73,-0.3696999999999999,-0.15340000000000006,9.6785,0.033899999999999965,0.1518,-0.0269,0.38154349470991705,-0.010845722586997023,-0.07687591282386798,0.9210847007597112,True
